"","genes","logFC","logCPM","F","PValue","FDR"
"ENSG00000169247","ENSG00000169247",1.86467737241358,2.59947153176218,40.3330321715587,9.17329816447748e-07,0.000128190411966682
"ENSG00000226321","ENSG00000226321",-2.60604040470444,2.42864750913905,43.1301543011997,9.35940129356637e-07,0.000129943473060786
"ENSG00000147684","ENSG00000147684",0.676370086917061,6.57933351653782,39.654874922062,9.39476352329128e-07,0.000129943473060786
"ENSG00000065970","ENSG00000065970",-0.700045057701969,5.78181027197227,39.6373368970948,9.42910337876291e-07,0.000129943473060786
"ENSG00000104880","ENSG00000104880",-0.750957915148815,5.6377462376189,39.3638102840999,9.98249670828852e-07,0.000136938790853839
"ENSG00000166508","ENSG00000166508",0.949830441630822,7.12686646444418,39.5196870622274,1.01059855499955e-06,0.00013799977071809
"ENSG00000136810","ENSG00000136810",0.899951872150459,6.3365035484379,39.2321944594295,1.02611267267778e-06,0.000139481361256496
"ENSG00000180879","ENSG00000180879",0.656128443433865,7.4278763686775,39.1210470037996,1.0502936303981e-06,0.000142122312294367
"ENSG00000182004","ENSG00000182004",0.727389420809026,5.35693797802937,38.9501995235264,1.08866461878346e-06,0.000146215102326991
"ENSG00000100647","ENSG00000100647",-0.697578068361464,6.72715188986774,38.9429827055689,1.09031826848082e-06,0.000146215102326991
"ENSG00000146918","ENSG00000146918",1.21198166215095,4.78107898548458,40.6834745765578,1.10599274105125e-06,0.000147654968397936
"ENSG00000134825","ENSG00000134825",0.681500558320146,5.6903877091238,38.7169769485068,1.14349521180241e-06,0.000151801941982086
"ENSG00000140548","ENSG00000140548",-0.833033981418057,4.86134759317806,38.7016235164229,1.14720745320018e-06,0.000151801941982086
"ENSG00000115884","ENSG00000115884",4.50256468114572,2.83530804217558,47.783673986434,1.15407726016843e-06,0.000152038239935405
"ENSG00000119969","ENSG00000119969",1.17901291776784,3.66673572190929,38.6145247080536,1.1685133003573e-06,0.000153264869505197
"ENSG00000134285","ENSG00000134285",1.06868619365271,6.08006010598153,40.446778169275,1.19699037868158e-06,0.000156314398578483
"ENSG00000211653","ENSG00000211653",3.14807552028086,7.21928749372291,49.7884390367149,1.22157470672497e-06,0.000158206246544556
"ENSG00000110925","ENSG00000110925",-0.757974597617431,4.64313256036961,38.4029559953124,1.22205794856353e-06,0.000158206246544556
"ENSG00000083290","ENSG00000083290",-0.680187615544698,5.95044804658321,38.3229453786494,1.24298935398819e-06,0.000159266569328577
"ENSG00000111247","ENSG00000111247",1.64764688340571,2.55676642410442,38.7693268509356,1.24528735833472e-06,0.000159266569328577
"ENSG00000121073","ENSG00000121073",0.736091792370112,5.89199710577237,38.3107040292973,1.24622562189892e-06,0.000159266569328577
"ENSG00000167528","ENSG00000167528",-0.74329346917717,5.48895948794323,37.9974561350584,1.33219742939215e-06,0.000169529209046691
"ENSG00000204569","ENSG00000204569",-0.80224848405739,5.7953622433429,37.9377772406503,1.3492878221405e-06,0.000170976492886067
"ENSG00000215458","ENSG00000215458",-1.52971383666512,3.97991184992656,40.5037870114038,1.36060983351987e-06,0.000171683700723257
"ENSG00000211679","ENSG00000211679",3.6200674374759,8.89325873298914,48.4511291300215,1.50376412968956e-06,0.000188949858396497
"ENSG00000126561","ENSG00000126561",-0.508897182184187,7.41851432050569,37.1777675847061,1.58880210043617e-06,0.000198799693780518
"ENSG00000198176","ENSG00000198176",0.689741338889448,6.48943922509027,37.1575320993363,1.5957731334629e-06,0.0001988399814842
"ENSG00000113810","ENSG00000113810",0.917788633636439,5.0678080659255,37.1087588444094,1.61271074849887e-06,0.000200116659476592
"ENSG00000167088","ENSG00000167088",0.660217911532107,5.71103973437158,37.086317778552,1.62056871911828e-06,0.000200260774980298
"ENSG00000206172","ENSG00000206172",7.25354117556652,7.2514710245106,48.033602240187,1.64659910321926e-06,0.000202640107743917
"ENSG00000153093","ENSG00000153093",3.26575069482328,1.6460289499671,48.7632327596615,1.66226403749239e-06,0.000203729532955779
"ENSG00000176095","ENSG00000176095",-0.626725605776913,5.78779241094858,36.8010954743372,1.72410804906752e-06,0.000210446739621894
"ENSG00000223609","ENSG00000223609",8.21616100861091,6.34030116601955,47.6502499954982,1.73760252563023e-06,0.000211231721662488
"ENSG00000120949","ENSG00000120949",-1.32326151441502,4.76079607369967,39.6957435668339,1.75901345956845e-06,0.00021296881582346
"ENSG00000117643","ENSG00000117643",-0.907419433521203,5.26217414293981,36.4111105419854,1.87734121336429e-06,0.000226378584619593
"ENSG00000173369","ENSG00000173369",2.1187686047822,4.1189203831066,42.9989471064406,1.90406663194969e-06,0.000228679167182552
"ENSG00000211639","ENSG00000211639",3.11640824456776,3.05769154456048,43.1084156293847,2.0289951587865e-06,0.000241679724418107
"ENSG00000117411","ENSG00000117411",1.36768108413209,2.86477730712092,42.5210391357001,2.04552098660621e-06,0.000241679724418107
"ENSG00000100479","ENSG00000100479",2.02117559533011,2.18575734655297,38.3710164608588,2.05541886939138e-06,0.000241679724418107
"ENSG00000141068","ENSG00000141068",-0.731221778163842,4.51044483656327,35.9950396010307,2.05710454852866e-06,0.000241679724418107
"ENSG00000158467","ENSG00000158467",-0.613361921719653,5.03860111661834,35.9940709981216,2.05754400740165e-06,0.000241679724418107
"ENSG00000137075","ENSG00000137075",-0.649741471576044,6.32129386871703,35.9765739385499,2.06549988809122e-06,0.000241679724418107
"ENSG00000165948","ENSG00000165948",1.33206119727968,2.91792680806035,60.4099572390768,2.06888511790789e-06,0.000241679724418107
"ENSG00000159259","ENSG00000159259",1.31727470361074,3.0578270786228,35.9070071795583,2.09746033586147e-06,0.000244064402116487
"ENSG00000111775","ENSG00000111775",0.615116459728734,6.14488914771848,35.7538093753767,2.16973215244086e-06,0.00025149550394862
"ENSG00000165457","ENSG00000165457",-1.11674209307429,3.82850471272955,35.6602080388323,2.21520281898395e-06,0.000254893094691471
"ENSG00000168393","ENSG00000168393",0.653099922750783,4.89797796372061,35.6584001169684,2.21609110917179e-06,0.000254893094691471
"ENSG00000110395","ENSG00000110395",-0.61966458113425,5.97156777498923,35.6083619953903,2.24082899674765e-06,0.000256750923937695
"ENSG00000143603","ENSG00000143603",3.69853226568866,2.70486997375602,42.5551822679733,2.30256605231357e-06,0.000262817701505486
"ENSG00000052795","ENSG00000052795",-0.550699687896828,5.58830699833764,35.4180557415138,2.33765851367937e-06,0.000265808661032629
"ENSG00000185112","ENSG00000185112",-1.05862075989937,4.96114486710489,36.2664400334185,2.39212953994867e-06,0.000270972098076383
"ENSG00000211665","ENSG00000211665",3.84975549858532,3.31232884515064,43.6878699436632,2.40649766897955e-06,0.000271570991663522
"ENSG00000167193","ENSG00000167193",-0.577208896697041,5.897080298519,35.1694697574422,2.47097080094199e-06,0.000277798427827707
"ENSG00000165283","ENSG00000165283",0.481418400650945,6.28590851852546,35.1497955389809,2.48186526725621e-06,0.000277978205308229
"ENSG00000111252","ENSG00000111252",-0.729164465304463,6.79907238506256,35.1073666440263,2.50553609420869e-06,0.000278965182813333
"ENSG00000103047","ENSG00000103047",-0.53928402902311,5.12440259616134,35.0996600597252,2.50986153028073e-06,0.000278965182813333
"ENSG00000197903","ENSG00000197903",1.01085640702833,3.68491860073344,35.0840235980232,2.51866240961712e-06,0.000278965182813333
"ENSG00000211648","ENSG00000211648",4.05407437798665,6.9985784687895,44.9055057495294,2.550629702671e-06,0.000281463399477403
"ENSG00000029993","ENSG00000029993",1.91014875433924,3.30991750799569,38.1763100832505,2.65522192628286e-06,0.000291927984211356
"ENSG00000118496","ENSG00000118496",-1.2498633787213,3.6048567002222,34.8051291283367,2.68133757848964e-06,0.000293719414962391
"ENSG00000126067","ENSG00000126067",0.701259024794046,6.76594136347213,34.7694502760528,2.70294998779116e-06,0.000295006275127352
"ENSG00000087586","ENSG00000087586",1.4152077095086,3.06212704956915,34.6689314704723,2.76485215104482e-06,0.000300665103916347
"ENSG00000239264","ENSG00000239264",2.41170058769334,4.16218749244301,42.023168559046,2.80199442832712e-06,0.000303600157170734
"ENSG00000211651","ENSG00000211651",3.24487873324557,6.79266732178913,44.0325955607856,2.84998462479934e-06,0.000307615635477275
"ENSG00000111291","ENSG00000111291",3.04825999780111,2.12804583307761,38.4491813189436,2.86148448126811e-06,0.000307615635477275
"ENSG00000123352","ENSG00000123352",1.16805804445694,3.39047624631839,34.4856775922236,2.88166084028614e-06,0.000307615635477275
"ENSG00000142961","ENSG00000142961",-0.871814303605523,5.06867682772491,34.4471200533483,2.90690697968469e-06,0.000307615635477275
"ENSG00000211965","ENSG00000211965",3.18838146612825,5.44458587604306,43.7446781153757,2.92338638612306e-06,0.000307615635477275
"ENSG00000133742","ENSG00000133742",8.5724952399321,5.98285538074038,44.0189758312845,2.94319577250492e-06,0.000307615635477275
"ENSG00000164535","ENSG00000164535",-0.64500858466938,5.20831672199399,34.383174642471,2.94930176025201e-06,0.000307615635477275
"ENSG00000162946","ENSG00000162946",-0.96188765677673,3.59514925456473,37.4335894442202,2.96565458587253e-06,0.000307615635477275
"ENSG00000273802","ENSG00000273802",1.93641855888993,2.31605847068585,35.1281414387252,2.97635525397156e-06,0.000307615635477275
"ENSG00000172716","ENSG00000172716",-0.853188000032876,6.0827288451714,34.3389477022826,2.97901201648714e-06,0.000307615635477275
"ENSG00000155115","ENSG00000155115",0.783715222140087,5.71110704132227,34.3376935351515,2.97985920249281e-06,0.000307615635477275
"ENSG00000150054","ENSG00000150054",-0.717566196341391,5.67239902798458,34.3339384768461,2.98239728139532e-06,0.000307615635477275
"ENSG00000184634","ENSG00000184634",-0.627814071526852,6.08083850557185,34.3336139759815,2.98261672359774e-06,0.000307615635477275
"ENSG00000106608","ENSG00000106608",-0.68428700777867,5.34683603976353,34.3243870933303,2.9888636278154e-06,0.000307615635477275
"ENSG00000110422","ENSG00000110422",-0.767691148774815,7.35240025567002,34.3177724580605,2.99335060772068e-06,0.000307615635477275
"ENSG00000179750","ENSG00000179750",2.03725705220501,2.95690412242001,37.3235220002658,3.0360748354353e-06,0.000310937732718126
"ENSG00000110063","ENSG00000110063",0.685237464391425,5.25517261464018,34.2215560705962,3.05944323533709e-06,0.00031226160393432
"ENSG00000149573","ENSG00000149573",-1.18911668738608,3.13070273917096,46.9105489634674,3.07665930867439e-06,0.000312950668795604
"ENSG00000167747","ENSG00000167747",0.621166631443947,5.39914270371221,34.1758064608824,3.09141807517228e-06,0.000313385957756024
"ENSG00000011523","ENSG00000011523",-0.69948565940081,5.93953372626914,34.1412881154891,3.11578096227938e-06,0.00031478861377353
"ENSG00000275713","ENSG00000275713",1.89450925686038,2.57704193520658,35.4135410125916,3.18161926009024e-06,0.000320357993175079
"ENSG00000163820","ENSG00000163820",-0.955635303198093,4.72127023590685,34.0144993984778,3.20705433120748e-06,0.000321835435485771
"ENSG00000211938","ENSG00000211938",2.60626454008023,6.17801892371237,42.7423342125536,3.30756085876909e-06,0.00033039428142494
"ENSG00000121481","ENSG00000121481",-0.619833250756264,4.68116402758926,35.7076708487301,3.31443853628095e-06,0.00033039428142494
"ENSG00000211640","ENSG00000211640",4.19834453733686,6.77019242534037,43.1512359715402,3.3260702164685e-06,0.000330452258549802
"ENSG00000092871","ENSG00000092871",-0.572401612461968,4.97982776743532,33.8312480507109,3.344089300014e-06,0.000331142352705029
"ENSG00000270550","ENSG00000270550",2.91730173031994,6.84610198639732,42.7990812608668,3.38598810135806e-06,0.000334184733237996
"ENSG00000131462","ENSG00000131462",0.912338235448693,4.49042200720019,33.7474758902632,3.40881833309728e-06,0.000334896872045773
"ENSG00000211893","ENSG00000211893",2.35891905636584,8.3228895705823,42.1825436237789,3.41560093542755e-06,0.000334896872045773
"ENSG00000228474","ENSG00000228474",0.61915263964889,6.74098017870138,33.7060646472361,3.44131220391084e-06,0.000336315168163247
"ENSG00000116898","ENSG00000116898",0.580142442954954,5.37301108941538,33.6881707431324,3.45545575691725e-06,0.000336597408503617
"ENSG00000105968","ENSG00000105968",0.589381210690801,6.63306476964047,33.6032592281183,3.52342781072641e-06,0.000342104248960303
"ENSG00000101856","ENSG00000101856",1.1134831698347,5.62023556167215,35.9439305555833,3.65530127517345e-06,0.000353759820822207
"ENSG00000164951","ENSG00000164951",-0.673873247526282,6.24998190701516,33.4086520973005,3.68469415238438e-06,0.000355454124603403
"ENSG00000136938","ENSG00000136938",0.652600797219439,5.78133665828601,33.3920356670858,3.69882687615429e-06,0.000355670153477152
"ENSG00000211952","ENSG00000211952",2.95429109730809,3.20363448140245,39.8230459879631,3.74664111728134e-06,0.000359113149398393
"ENSG00000074660","ENSG00000074660",-0.932040709692157,4.28723897115831,33.3156767830143,3.76452543471591e-06,0.000359423544370139
"ENSG00000141646","ENSG00000141646",-0.667192071854696,5.41730676854687,33.3048782663771,3.77391716877524e-06,0.000359423544370139
"ENSG00000180535","ENSG00000180535",3.06132407438948,2.25411555730036,37.6733950375571,3.79051947397039e-06,0.000359858682124078
"ENSG00000184897","ENSG00000184897",0.883224411007168,7.51022873167071,33.3481079210089,3.87643325631752e-06,0.000366850432057517
"ENSG00000179862","ENSG00000179862",0.766896135867352,5.06069261453774,33.0459568183052,4.0068190255021e-06,0.000376836412881396
"ENSG00000116288","ENSG00000116288",0.575684586560184,7.63355105663465,33.0455947764686,4.00715530166474e-06,0.000376836412881396
"ENSG00000178445","ENSG00000178445",3.87619368346236,3.53410034410529,40.9175079176946,4.03242282999847e-06,0.000378023839282459
"ENSG00000159189","ENSG00000159189",2.99500255499357,2.77872916989614,38.6260496662586,4.051855320982e-06,0.000378658541793646
"ENSG00000100902","ENSG00000100902",0.808331277518309,4.11209458467061,32.9554474030249,4.09183885950687e-06,0.000381063223217802
"ENSG00000123989","ENSG00000123989",1.5754401468533,4.94605049930963,38.1331567794175,4.10307165611544e-06,0.000381063223217802
"ENSG00000165409","ENSG00000165409",2.38391842715216,1.91194980077957,56.7101454559379,4.18563224945254e-06,0.000387527344953183
"ENSG00000099901","ENSG00000099901",0.608474565009479,5.83715160480155,32.7809889649038,4.26123725346193e-06,0.000393309568101169
"ENSG00000235162","ENSG00000235162",1.08015801648185,5.97444483428469,35.1726586303627,4.2868803760346e-06,0.000394458946600968
"ENSG00000254614","ENSG00000254614",1.77409175336957,3.04823820798081,34.694189630286,4.42567427443813e-06,0.000405522942020667
"ENSG00000104738","ENSG00000104738",1.75894920646641,5.78997230327557,39.3783469230706,4.4342418338324e-06,0.000405522942020667
"ENSG00000156521","ENSG00000156521",-0.621805595138759,5.73877742746151,32.593198942858,4.45204117994456e-06,0.000405909425262933
"ENSG00000244462","ENSG00000244462",-0.6821796725666,5.84000145588823,32.5441224317802,4.50340509635458e-06,0.000408806255380709
"ENSG00000171608","ENSG00000171608",-0.624610401806285,8.84339442903327,32.5367707515494,4.51115413060137e-06,0.000408806255380709
"ENSG00000168918","ENSG00000168918",-0.602308871638936,8.80801430560326,32.4570404024928,4.5961206058319e-06,0.000415247694010281
"ENSG00000196230","ENSG00000196230",0.776610014144555,6.99972931872877,32.4391390441,4.61543309208611e-06,0.000415736525960347
"ENSG00000135916","ENSG00000135916",1.77061633405927,7.0404980702291,39.0694528191255,4.7997496785517e-06,0.00043104058299426
"ENSG00000175643","ENSG00000175643",1.49639084753717,3.03194434185111,32.6884633089272,4.93892631334397e-06,0.000442211351498657
"ENSG00000152443","ENSG00000152443",-0.932866609053137,3.70021149321826,32.1217995934746,4.97267009554342e-06,0.000443903579723063
"ENSG00000149187","ENSG00000149187",-0.530537057885981,7.74298080415678,32.0320186687711,5.079051919028e-06,0.000452050737019441
"ENSG00000196588","ENSG00000196588",-0.669595359913442,6.30518569328984,31.9941093766322,5.12470311445664e-06,0.000454760375779898
"ENSG00000147649","ENSG00000147649",0.469872414014808,7.46119181449964,31.8931943529424,5.24839088549441e-06,0.000464358371096776
"ENSG00000144354","ENSG00000144354",1.78927557620043,3.96852697304338,36.0280954020558,5.40214199411932e-06,0.000476551788596278
"ENSG00000131023","ENSG00000131023",-0.532078891665897,5.69386613163598,31.7561466487715,5.42152979837953e-06,0.000476855437119234
"ENSG00000133805","ENSG00000133805",-0.669591933021228,5.05743560247876,31.6211225876206,5.5981305242068e-06,0.000490944555209397
"ENSG00000112033","ENSG00000112033",-0.69206906399813,5.15937388844362,31.6032355568785,5.62198536874995e-06,0.000491594948691424
"ENSG00000103111","ENSG00000103111",-0.545908572614605,6.70130887373651,31.5823077885974,5.65003426057725e-06,0.000492607214468113
"ENSG00000132963","ENSG00000132963",0.817790045019921,6.44149957396757,31.4747900375247,5.79652879087149e-06,0.000503910446194802
"ENSG00000161513","ENSG00000161513",0.810404861137985,3.92439348121505,32.5208781732002,6.06606830565814e-06,0.000525418188129975
"ENSG00000211972","ENSG00000211972",2.99858918012446,3.44861668376449,37.7369823646721,6.0790735025237e-06,0.000525418188129975
"ENSG00000105974","ENSG00000105974",3.23895961570792,2.37497907497309,36.1809953102286,6.09872047203996e-06,0.000525597221084596
"ENSG00000012232","ENSG00000012232",-0.747908000506381,5.41914326664264,31.1431649166393,6.27468352066737e-06,0.000536746293301986
"ENSG00000164048","ENSG00000164048",-0.764319213859905,4.97382632300411,31.1405085923315,6.27868058447237e-06,0.000536746293301986
